department,mun,adult,male,female,dist_km,urban_pct,poverty_index,mayachorti,lenca,may_pct,len_pct,may_log,len_log,wood_pct,water_piped,water_well,water_river,avg_elev,avg_tri,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12
14,1405,995,529,466,86.467,0,1.8787185354691076,0,0,0,0,0,0,99.77324263038548,51.48741418764302,10.297482837528605,34.32494279176201,1423.2171746309632,7.654864868897465,1,1,0,1,1,0,0,0,0,0,0,0,1.9209567106386412,1.3470688667809643,0.5709049224631715,0.7878600926451985,0.5295597309247744,0.2573048000407003,0.8452406804483455,0.6127154471719505,0.23105310832431736,0.2878559375450971,0.20479368868423942,0.08254701409815385
14,1406,1983,1032,951,66.954,0,1.147625160462131,0,0,0,0,0,0,98.23899371069183,67.13735558408216,2.8241335044929397,27.214377406931966,1398.1856867022743,8.465915644825598,2,1,1,1,1,0,0,0,0,1,0,1,4.512324457994279,3.023303194934613,1.4840180050357568,1.858491421851918,1.1953764217500125,0.6615724204686618,1.9914186740741628,1.373266594122977,0.6156295483106843,0.6624143620681988,0.4546601790616236,0.2068160362564106
14,1407,3156,1579,1577,61.062,0,1.0201612903225807,0,0,0,0,0,0,94.51510333863276,79.03225806451613,0.4838709677419355,17.338709677419356,1341.5811544991511,7.450818738271826,9,5,4,4,1,3,5,4,1,0,0,0,6.815863652083858,4.649592325616297,2.1579696617834316,2.801716163661364,1.829545194412584,0.9695775869558315,3.0101326474648724,2.1189615671467372,0.8870014192170808,1.004014840957622,0.7010855640569751,0.3013906556105193
16,1612,12672,6374,6298,74.151,42.96517412935324,1.2463681592039801,106,16,0.836489898989899,0.12626262626262627,0.6078560861208305,0.11890474076558355,87.3286329808069,74.7860696517413,2.5671641791044775,8.45771144278607,428.9596585607057,5.88399698489473,20,13,7,5,1,4,13,10,3,2,2,0,30.93121828881108,21.07518918589613,9.81588683935775,12.58041869553663,8.223833969581454,4.3440734672298,13.781977721786303,9.679640428700745,4.081876672916432,4.568821871488147,3.17171478761393,1.3899366992115176
14,1408,1811,908,903,49.522,0,1.1981382978723405,997,16,55.052457205963556,0.8834897846493651,4.026287988092723,0.6331263245352323,97.20744680851064,72.73936170212765,8.77659574468085,7.180851063829788,1286.3066627376777,7.782524659573808,12,9,3,5,4,1,7,5,2,0,0,0,4.137485274798934,2.756306883749505,1.3768336614917713,1.7228863286669636,1.1025606903388607,0.6189292651308447,1.8113408758217906,1.2452232029868264,0.5639662385089742,0.6032580703101794,0.4085229904238177,0.19393815785195248
14,1409,2731,1399,1332,78.154,0,1.162570888468809,0,0,0,0,0,0,98.32089552238806,70.51039697542532,6.521739130434782,20.03780718336484,1406.7269387040963,9.029898277571492,3,2,1,0,0,0,0,0,0,3,2,1,5.105518898349118,3.450883495927912,1.6494115189524594,2.1430118520101074,1.3939637060896868,0.74740223502479,2.2128920531040306,1.5420407395606448,0.6682444231909896,0.7496149932349797,0.5148790502775803,0.23376486073667987
13,1305,5335,2682,2653,111.648,0,1.5340965654554504,3,2189,0.056232427366447985,41.03092783505154,0.05470826273802301,3.7384057243158706,98.54510184287099,56.34644101543056,10.1543056246889,25.286212045793928,1273.5785450130568,6.774321458402549,1,1,0,0,0,0,0,0,0,1,1,0,11.917318213609056,7.881471204418252,4.021733537117425,4.869867265923495,3.0822501450270288,1.7833511178307584,5.2703710366644625,3.6054285871905853,1.6576468846146521,1.7770799110210989,1.1937924722006379,0.5807355346720151
04,0414,1633,847,786,38.978,0,1.6582089552238806,748,23,45.80526638089406,1.4084507042253522,3.8459957260989146,0.8789836794613444,98.67452135493373,64.02985074626866,19.55223880597015,4.626865671641791,1195.1796792293032,7.846897827122591,22,18,4,8,4,4,14,14,0,0,0,0,3.93276028115217,2.734914325554005,1.1915558141384976,1.5953514513439149,1.0605380097948913,0.5328134929132141,1.7506189671768695,1.2620439431648087,0.4853422850865393,0.5867898626313856,0.4123323725943049,0.17340003613874413
13,1306,4191,2099,2092,140.409,0,2.0299089726918074,0,1520,0,36.26819374850871,0,3.618140248364745,99.05183312262959,38.686605981794536,2.795838751625488,44.79843953185956,975.217788597633,8.999714091603918,0,0,0,0,0,0,0,0,0,0,0,0,9.469207219315797,6.175290673707574,3.1985859643545242,3.936310617731387,2.4260349084246076,1.4185076083001498,4.146977844700113,2.8143347860005914,1.3105113856498931,1.3859187568842963,0.9349209792823743,0.4695669704044815
04,0415,4198,2152,2046,66.513,0,1.5223529411764707,0,2,0,0.04764173415912339,0,0.04654167073412813,97.3744292237443,70.94117647058825,1.9411764705882355,22.411764705882355,1087.455305122908,9.24380237227548,14,7,7,5,4,1,6,2,4,3,1,2,9.634233974211977,6.5357897710604025,3.086176408574648,3.9505431002114357,2.563966278069148,1.3827601401364833,4.257035018170272,2.9900780786697068,1.2606503552616826,1.4266558558302702,0.9817454143215473,0.44276591317648195
